60671,数组,33.46,37.69,38.85,38.85,38.85,38.85,38.85,38.85,38.85,38.85,38.85,38.85,38.85,38.85,38.85,38.85,38.85,38.85,38.85
60676,all,69.0,68.63,68.27,69.0,69.0,68.63,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0
60676,average,49.82,49.45,49.45,50.18,49.82,49.45,49.82,49.82,49.82,49.82,49.82,49.82,49.82,49.82,49.82,49.82,49.82,49.82,49.82
60676,排序算法,63.37,71.19,71.19,71.19,71.19,71.19,71.19,71.19,71.19,71.19,71.19,71.19,71.19,71.19,71.19,71.19,71.19,71.19,71.19
60676,查找算法,62.75,55.87,55.87,55.87,55.87,55.87,55.87,55.87,55.87,55.87,55.87,55.87,55.87,55.87,55.87,55.87,55.87,55.87,55.87
60676,图结构,49.32,57.47,57.47,57.47,57.47,57.47,57.47,57.47,57.47,57.47,57.47,57.47,57.47,57.47,57.47,57.47,57.47,57.47,57.47
60676,树结构,76.71,70.32,68.95,70.32,70.32,70.32,70.32,70.32,70.32,70.32,70.32,70.32,70.32,70.32,70.32,70.32,70.32,70.32,70.32
60676,数字操作,13.88,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29,14.29
60676,字符串,27.13,26.72,27.53,27.53,26.72,26.32,26.72,26.72,26.72,26.72,26.72,26.72,27.13,26.72,26.72,26.72,26.72,26.72,26.72
60676,线性表,47.41,46.98,46.12,48.28,46.98,46.98,47.41,47.41,46.98,46.98,47.41,47.41,46.98,47.41,47.41,47.41,47.41,47.41,47.41
60676,数组,97.31,99.23,99.23,99.23,99.23,99.23,99.23,99.23,99.23,99.23,99.23,99.23,99.23,99.23,99.23,99.23,99.23,99.23,99.23
60686,all,91.14,90.77,90.77,91.14,91.14,90.77,91.14,91.14,91.14,90.77,91.14,91.14,91.14,90.77,90.77,91.14,91.14,91.14,91.14
60686,average,79.34,78.97,78.97,79.34,79.34,78.97,79.34,79.34,79.34,78.97,79.34,79.34,79.34,78.97,78.97,79.34,79.34,79.34,79.34
60686,排序算法,30.45,48.56,48.97,48.97,48.97,48.97,48.97,48.97,48.97,48.97,48.56,48.97,48.97,48.56,48.56,48.97,48.56,48.97,48.97
60686,查找算法,71.66,71.26,71.26,71.26,71.26,71.26,71.26,71.26,71.26,71.26,71.26,71.26,71.26,71.26,71.26,71.26,71.26,71.26,71.26
60686,图结构,94.12,93.67,93.67,93.67,93.67,93.67,93.67,93.67,93.67,93.67,93.67,93.67,93.67,93.67,93.67,93.67,93.67,93.67,93.67
