case_id,mean_data,median_data,mode_data,try_number,pass_number,average_upload_times,test_cases_number
2968,56.666666666666664,70.0,100.0,27,27,2.0,5
2969,42.105438596491226,28.57,0.0,23,21,2.4782608695652173,7
2970,55.737377049180324,66.67,100.0,29,28,2.103448275862069,3
2971,57.12328767123287,80.0,100.0,34,32,2.1470588235294117,4
2972,43.86206896551724,40.0,0.0,31,28,4.67741935483871,5
2973,77.7776923076923,100.0,100.0,32,29,1.21875,3
2974,64.74384615384615,100.0,100.0,18,18,1.4444444444444444,6
2975,75.0,100.0,100.0,38,38,1.4736842105263157,5
2976,68.67088607594937,100.0,100.0,46,45,1.7173913043478262,4
2977,73.95833333333333,100.0,100.0,49,48,1.469387755102041,4
2978,54.6031746031746,50.0,100.0,39,38,3.230769230769231,5
2979,80.37735849056604,100.0,100.0,39,39,1.358974358974359,5
2980,67.63157894736842,100.0,100.0,45,44,1.6888888888888889,5
2981,57.096774193548384,60.0,100.0,26,25,2.3846153846153846,5
2983,75.23809523809524,100.0,100.0,27,25,1.5555555555555556,5
2984,74.16666666666667,90.0,100.0,27,27,1.7777777777777777,5
2985,81.77966101694915,100.0,100.0,41,41,1.4390243902439024,4
2986,75.2,100.0,100.0,35,31,1.4285714285714286,5
2987,92.95774647887323,100.0,100.0,59,59,1.2033898305084745,5
2988,88.52941176470588,100.0,100.0,58,58,1.1724137931034482,5
2989,90.7936507936508,100.0,100.0,55,55,1.1454545454545455,5
2990,98.24561403508773,100.0,100.0,54,54,1.0555555555555556,5
2991,51.96078431372549,100.0,100.0,53,51,1.9245283018867925,5
