user_id,case_id,upload_id
60619,2339,237924
60619,2340,238330
60619,2341,239192
60619,2341,239207
60619,2342,237900
60619,2342,237901
60619,2342,237903
60619,2342,237909
60619,2344,237954
60619,2344,237955
60619,2344,237957
60619,2345,238884
60619,2345,238889
60619,2345,238903
60619,2345,238919
60619,2345,238921
60619,2346,238392
60619,2346,238394
60619,2346,238401
60619,2356,239395
60619,2356,239409
60619,2356,239416
60619,2356,239419
60619,2357,239278
60619,2358,240965
60619,2359,240982
60619,2371,241082
60619,2373,241112
60619,2378,285515
60619,2378,285517
60619,2378,285525
60619,2378,285526
60619,2383,270899
60619,2383,270900
60619,2383,270904
60619,2383,270909
60619,2383,270910
60619,2383,270926
60619,2383,270940
60619,2383,270951
60619,2383,270954
60619,2383,286040
60619,2383,286132
60619,2383,286178
60619,2383,286185
60619,2383,286205
60619,2383,286209
60619,2383,286211
60619,2383,286217
60619,2383,286218
60619,2383,286237
60619,2386,241239
60619,2387,256929
60619,2387,256940
60619,2387,256942
60619,2387,256943
60619,2387,256945
60619,2387,256946
60619,2387,256948
60619,2387,256952
60619,2387,256955
60619,2387,256957
60619,2387,256959
60619,2387,256960
60619,2387,256962
60619,2387,256971
60619,2388,241254
60619,2389,241259
60619,2389,241262
60619,2390,302418
60619,2390,302419
60619,2390,302421
60619,2390,302422
60619,2390,302424
60619,2390,302425
60619,2390,302428
60619,2390,302430
60619,2390,302431
60619,2390,302432
60619,2390,302434
60619,2390,302435
60619,2390,302436
60619,2390,302437
60619,2390,302438
60619,2390,302440
60619,2390,302441
60619,2390,302444
60619,2390,302446
60619,2392,241282
60619,2394,241322
60619,2394,241323
60619,2394,241324
60619,2395,242056
60619,2396,257038
60619,2396,257039
60619,2397,278891
60619,2397,278892
60619,2397,278893
60619,2397,278894
60619,2397,278895
60619,2397,278896
60619,2397,278897
60619,2397,278898
60619,2397,278899
60619,2397,278900
60619,2397,283766
60619,2397,283768
60619,2397,283771
60619,2397,302376
60619,2397,302378
60619,2397,302379
60619,2397,302380
60619,2397,302383
60619,2397,302384
60619,2397,302385
60619,2397,302387
60619,2397,302388
60619,2397,302389
60619,2397,302390
60619,2397,302391
60619,2397,302392
60619,2397,302393
60619,2397,302394
60619,2397,302395
60619,2397,302396
60619,2397,302397
60619,2397,302398
60619,2397,302399
60619,2397,302400
60619,2397,302401
60619,2397,302404
60619,2397,302406
60619,2397,302407
60619,2406,271020
60619,2406,271025
60619,2406,271030
60619,2406,271033
60619,2406,271034
60619,2406,289702
60619,2406,289819
60619,2406,289820
60619,2406,289821
60619,2406,289822
60619,2406,289826
60619,2406,289827
60619,2406,289828
60619,2406,289829
60619,2406,289831
60619,2406,289832
60619,2406,289833
60619,2412,302414
60619,2412,302415
60619,2412,302416
60619,2412,302417
60619,2415,288044
60619,2423,243135
60619,2424,243144
60619,2425,243163
60619,2426,243360
60619,2438,234998
60619,2439,266097
60619,2440,257113
60619,2441,257114
60619,2442,235016
60619,2444,257171
60619,2444,257173
60619,2445,251139
60619,2445,251147
60619,2449,251191
60619,2450,251258
60619,2451,251287
60619,2453,251291
60619,2453,251292
60619,2454,251299
60619,2461,251306
60619,2462,252765
60619,2463,252779
60619,2463,252784
60619,2464,252822
60619,2464,252824
60619,2465,252880
60619,2465,252886
60619,2465,252892
60619,2465,253104
60619,2465,253108
60619,2465,253117
60619,2466,236275
60619,2466,236290
60619,2466,236298
60619,2466,236308
60619,2466,236314
60619,2466,236336
60619,2467,237819
60619,2474,261305
60619,2482,261385
60619,2482,261386
60619,2482,261389
60619,2490,257018
60619,2494,240991
60619,2498,241013
60619,2505,250692
60619,2505,250695
60619,2506,250720
60619,2514,250731
60619,2527,242107
60619,2527,242109
60619,2530,253797
60619,2531,253802
60619,2534,257047
60619,2535,257081
60619,2537,250757
60619,2542,250777
60619,2547,263581
60619,2547,263583
60619,2548,263590
60619,2558,285452
60619,2558,285459
60619,2558,285462
60619,2558,285466
60619,2558,285468
60619,2561,259329
60619,2584,245554
60619,2589,259573
60619,2592,281088
60619,2592,281089
60619,2592,281090
60619,2592,281091
60619,2607,281121
60619,2607,281125
60619,2607,281126
60619,2610,261349
60619,2614,261395
60619,2615,261470
60619,2617,281138
60619,2618,281129
60619,2629,281149
60619,2629,281150
60619,2647,261715
60619,2701,235143
60619,2718,236045
60619,2718,236058
60619,2718,236067
60619,2718,236073
60619,2741,252916
60619,2892,255140
60619,2892,255141
60619,2892,255147
60619,2892,255149
60619,2892,255154
60619,2892,255156
60619,2892,255163
60619,2892,255180
60619,2892,255183
60619,2892,255186
60619,2892,255191
60619,2894,255287
60619,2908,253729
60619,2908,253730
60619,2908,253733
60619,2908,253738
60619,2908,253739
60619,2908,253741
60619,2908,253742
60619,2908,253745
60619,2908,253746
60619,2908,253748
60619,2908,253751
60619,2908,253752
60619,2908,253761
60619,2908,253762
60619,2908,253763
60619,2908,253764
60619,2936,253695
60619,2936,253703
60619,2936,253709
60619,2936,253712
60619,2936,253714
