60635,average,90.77,91.51,87.08,91.51,90.77,89.67,90.77,91.14,91.14,90.77,91.14,91.14,90.41,91.14,91.14,91.14,91.14,91.14,91.14
60635,排序算法,88.89,86.01,85.6,86.83,86.01,86.01,86.01,86.83,86.83,86.83,86.01,86.83,87.24,86.01,86.83,86.83,86.01,86.01,86.01
60635,查找算法,36.44,51.82,53.04,51.82,51.82,51.82,51.82,51.82,51.82,51.82,51.82,57.09,51.82,51.82,53.85,53.85,51.82,51.82,51.82
60635,图结构,84.16,76.02,74.21,78.28,78.28,76.02,78.28,78.28,80.09,78.28,78.28,78.28,76.02,78.28,78.28,78.28,78.28,78.28,78.28
60635,树结构,97.72,99.54,85.84,98.17,98.17,98.17,98.17,99.54,99.09,99.09,98.17,98.17,98.17,98.17,98.17,98.17,98.17,98.17,98.17
60635,数字操作,62.45,64.9,78.37,66.53,63.27,63.27,66.53,68.16,68.16,60.41,68.16,68.16,68.16,68.16,68.16,68.16,68.16,68.16,66.53
60635,字符串,86.64,88.66,91.5,91.09,88.26,87.45,88.26,88.26,87.85,88.26,88.26,88.26,87.45,88.26,88.26,88.26,88.26,88.26,88.26
60635,线性表,83.62,87.07,64.66,87.07,81.9,80.6,83.62,83.62,83.62,80.6,84.05,84.05,80.6,84.05,84.05,84.05,84.05,84.05,84.05
60635,数组,95.0,98.46,98.46,98.46,97.31,96.15,96.54,96.54,96.54,96.54,96.54,97.31,96.54,96.54,96.54,96.54,96.54,96.54,96.54
60639,all,38.75,39.48,39.48,40.22,39.11,38.38,39.48,39.48,39.48,39.11,39.48,39.85,39.48,39.48,39.48,39.48,39.48,39.48,39.48
60639,average,68.27,70.11,70.11,71.59,68.63,66.79,69.74,69.74,69.74,68.63,69.74,70.11,69.74,69.74,69.74,69.74,69.74,69.74,69.74
60639,排序算法,51.44,48.15,50.62,50.62,48.15,48.15,48.15,50.62,50.62,52.26,48.15,50.62,53.5,48.15,50.62,50.62,48.15,45.68,48.15
60639,查找算法,54.25,58.3,57.49,53.85,53.85,53.85,53.85,53.85,51.82,53.85,53.85,59.51,53.85,53.85,57.49,57.49,53.85,53.85,53.85
60639,图结构,81.0,91.4,91.4,94.12,91.4,91.4,91.4,91.4,94.12,94.12,91.4,94.12,91.4,91.4,91.4,91.4,91.4,91.4,91.4
60639,数字操作,51.02,53.06,63.27,54.69,51.43,51.43,55.51,56.73,56.73,50.61,56.73,56.73,56.73,56.73,56.73,56.73,56.73,56.73,55.51
60639,字符串,87.45,84.21,89.47,89.47,89.47,86.23,89.47,89.47,87.85,89.47,89.47,89.47,89.47,89.47,89.47,89.47,89.47,89.47,89.47
60639,线性表,50.0,55.6,35.34,55.6,48.71,48.71,51.29,51.29,51.29,48.71,51.72,51.72,51.29,51.72,51.72,51.72,51.72,51.72,51.72
60639,数组,80.77,88.08,85.0,86.54,83.85,81.15,82.31,82.31,82.31,82.31,82.31,83.85,82.31,81.92,81.92,82.31,82.31,82.31,82.31
60654,all,22.51,22.88,22.51,23.25,22.51,22.14,22.51,22.51,22.88,22.51,22.51,23.25,22.88,22.51,22.88,22.88,22.51,22.51,22.51
60654,average,39.85,40.22,39.85,42.07,39.85,39.11,39.85,39.85,40.22,39.85,39.85,41.33,39.85,39.85,40.59,40.59,39.85,39.85,39.85
60654,排序算法,16.46,18.11,18.93,18.93,18.52,18.52,18.11,18.93,18.93,18.93,18.11,18.93,19.34,18.11,18.93,18.93,18.11,16.87,18.11
60654,图结构,40.72,40.72,40.72,50.23,40.72,40.72,40.72,40.72,50.23,50.23,40.72,50.23,40.72,40.72,40.72,40.72,40.72,40.72,40.72
60654,数字操作,29.39,28.98,40.41,31.43,30.2,30.2,30.2,31.43,31.43,29.8,31.43,31.43,31.43,31.43,31.43,31.43,31.43,31.43,30.2
60654,字符串,9.31,8.91,5.67,9.31,9.72,9.72,9.31,9.31,8.91,8.91,8.91,8.91,9.72,8.91,8.91,9.31,8.91,9.31,8.91
60654,线性表,37.93,42.67,31.03,44.83,34.91,34.48,37.93,37.93,37.5,34.48,40.09,40.09,37.93,39.66,39.22,40.09,39.66,40.09,40.09
60654,数组,51.15,58.85,58.85,63.08,61.15,58.08,58.85,58.85,58.85,58.85,58.85,60.77,58.85,58.85,58.46,58.85,58.85,58.85,58.85
60665,all,43.17,41.33,43.17,45.02,43.17,42.44,43.17,43.54,43.17,43.17,43.54,43.54,43.54,43.54,43.54,43.54,43.54,43.54,43.54
60665,average,63.47,55.72,63.84,69.74,63.84,61.62,63.84,66.42,63.84,63.84,65.31,66.42,64.21,65.31,66.05,66.79,66.05,65.31,64.58
60665,查找算法,56.68,50.61,54.25,52.63,52.63,52.63,52.63,52.63,49.8,52.63,52.63,55.87,52.63,52.63,54.25,54.25,52.63,52.63,52.63
60665,图结构,54.75,73.3,73.76,73.76,73.76,73.76,73.76,73.76,73.76,73.3,73.76,73.76,78.28,73.3,73.3,81.0,78.28,73.76,73.76
60665,树结构,100.0,100.0,59.36,100.0,100.0,100.0,98.63,100.0,99.54,100.0,99.54,98.63,100.0,99.54,99.54,100.0,99.54,99.54,99.54
